Title,Address,Bedrooms,Bathrooms,Rent,Square Footage,Availability,Amenities
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",2 BRs,2 Baths,"$3,650 - 3,950","1,100 Sq Ft",17-Aug,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",2 BRs,2 Baths,"$3,650 - 3,950","1,100 Sq Ft",18-Aug,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",Studio,1 Bath,"$2,395 - 2,695",580 Sq Ft,20-Aug,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",Studio,1 Bath,"$2,350 - 2,700",580 Sq Ft,21-Aug,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",1 Bed,1 Bath,"$2,550 - 3,000",675 Sq Ft,22-Aug,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",1 Bed,1 Bath,"$2,700 - 3,000",675 Sq Ft,22-Aug,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",2 BRs,1 Bath,"$3,150 - 3,450",970 Sq Ft,25-Aug,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",2 BRs,2 Baths,"$3,600 - 3,900","1,100 Sq Ft",17-Sep,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",1 Bed,1 Bath,"$2,650 - 2,950",665 Sq Ft,7-Oct,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",1 Bed,1 Bath,"$2,650 ",630 Sq Ft,Not Available,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",1 Bed,1 Bath,"$2,750 ",745 Sq Ft,Not Available,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
Town29,"2919 Telegraph Ave, Oakland, CA 94609 â€“ Pill Hill",1 Bed,1 Bath,"$2,795 ",705 Sq Ft,Not Available,"Air Conditioning - In Select Units, BBQ Terrace, Bike Rooms (Available on every floor), City Views of Oakland &amp; San Francisco Sk, Designer Custom Cabinetry, Dishwasher, Dog Wash, Dryer, Full Size Washer &amp; Dryer in Every Home, Lounge, Luxer Package Room, Oakland &amp; San Francisco Downtown Views, Oakland Hills View, Package Acceptance, Pet Friendly, Quartz Countertops, Refrigerator, Resident Lounge with Gourmet Kitchen, San Francisco &amp; Oakland Hills View, San Francisco Views, Social Courtyards, Stainless-Steel Appliances, Wag and Wash, Dog Spa and Private Dog Ru, Washer, Yoga, Yoga/Zen Deck, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $500 Deposit, $50 Monthly Pet Rent, 45 lb Weight Limit, 2 Pet Limit, $150 Deposit, $150 Deposit, 20 lb Weight Limit, 1 Pet Limit, $150 Deposit, 3 lb Weight Limit, 2 Pet Limit, Built in 2017, 162 Units/5 Stories, Furnished, 2 months, 3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months, 16 months, 17 months, 18 months, Wi-Fi at Pool and Clubhouse, Maintenance on site, Furnished Units Available, Vision Impaired Accessible, Recycling, Renters Insurance Program, Online Services, Pet Play Area, Pet Washing Station, Car Charging Station, Elevator, Multi Use Room, Disposal Chutes, Courtyard, Grill, Picnic Area, Balcony, Patio, Porch, Deck, Lawn, Grill, Fitness Center, Bike Storage, Media Center/Movie Theatre, High Speed Internet Access, Washer/Dryer - In Unit, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Dining Room, Family Room, Office, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Controlled Access, Property Manager on Site, Security System"
